date;precipitation;solar;humidity;temperature;area
1/31/2018;44.47530067;29.0424979;91.9427072;-3.306406982;Ukraine
2/28/2018;45.31248691;47.59840955;90.98941315;-4.621246835;Ukraine
3/31/2018;76.99966251;85.86583752;90.14384596;-2.178289044;Ukraine
4/30/2018;22.42051655;152.8946085;76.06668078;11.47908012;Ukraine
5/31/2018;36.37862321;196.1994575;70.69888274;17.35169102;Ukraine
6/30/2018;85.70082835;191.2509645;64.59660946;20.46501269;Ukraine
7/31/2018;88.19711037;174.0911654;68.9693577;22.1867722;Ukraine
8/31/2018;16.41502691;185.2156625;54.38655857;22.9628933;Ukraine
9/30/2018;52.63294891;110.4555295;62.18320512;17.24413914;Ukraine
10/31/2018;26.54927286;80.07129893;72.69930204;10.69948824;Ukraine
11/30/2018;30.64314682;34.27391836;83.82567052;0.223812671;Ukraine
12/31/2018;68.19309228;18.01460221;95.39276512;-4.334774715;Ukraine
1/31/2019;57.03336272;32.00772878;96.44094941;-6.508890173;Ukraine
2/28/2019;17.92986848;49.78474479;91.65889244;-1.704076375;Ukraine
3/31/2019;28.50183353;94.26962845;80.64777818;3.244981821;Ukraine
4/30/2019;47.45590491;138.9826979;71.02820962;9.503796689;Ukraine
5/31/2019;92.99148904;163.3864503;76.12646029;16.32869886;Ukraine
6/30/2019;50.67493362;204.3174821;64.32311407;22.91509675;Ukraine
7/31/2019;53.4376877;183.4128631;59.53846984;21.06435611;Ukraine
8/31/2019;38.89089375;168.007518;56.02664964;21.70726153;Ukraine
9/30/2019;29.37831136;117.552744;56.69444333;16.40209244;Ukraine
10/31/2019;27.73060364;72.37355549;73.8137868;10.85455766;Ukraine
11/30/2019;34.86722684;31.81589739;83.9146067;4.482450097;Ukraine
12/31/2019;36.48420878;22.29250303;91.23635607;1.138468929;Ukraine
1/31/2020;24.07630292;28.10800896;89.61703423;-1.242641234;Ukraine
2/29/2020;59.90739644;51.06699742;86.61786281;0.241254066;Ukraine
3/31/2020;24.95443936;105.5172888;73.89550361;4.990798997;Ukraine
4/30/2020;19.01532618;159.9426213;61.2545794;7.8572364;Ukraine
5/31/2020;106.8423186;146.9139123;70.86742774;12.70202354;Ukraine
6/30/2020;83.46986924;188.1196145;71.07317752;20.85327533;Ukraine
7/31/2020;62.28022975;190.717296;59.95332425;22.16265886;Ukraine
8/31/2020;25.12966385;175.2262833;54.50675612;21.91279194;Ukraine
9/30/2020;41.6423246;125.9111862;55.29402249;18.31099856;Ukraine
10/31/2020;55.67604634;64.90754281;76.24509071;12.40204038;Ukraine
11/30/2020;28.19884226;27.62104933;87.86181986;2.686705718;Ukraine
12/31/2020;40.96501841;19.08926848;91.55045594;-2.279971738;Ukraine
1/31/2021;63.42468688;26.57382907;92.71554605;-3.62420827;Ukraine
2/28/2021;55.73904585;48.57895256;91.32084638;-5.54047785;Ukraine
3/31/2021;41.02429948;89.75891899;82.59239033;0.794597958;Ukraine
4/30/2021;48.20721407;120.2476151;78.1145436;6.777537813;Ukraine
5/31/2021;93.61722251;164.3087256;75.50982152;14.08858073;Ukraine
6/30/2021;92.26215919;177.3152204;77.80394466;19.69962688;Ukraine
7/31/2021;65.55795663;194.9723506;65.93469088;24.13002184;Ukraine
8/31/2021;65.70763456;155.958387;62.23834462;22.04768495;Ukraine
9/30/2021;43.50148768;108.7684189;66.87540223;13.92625045;Ukraine
10/31/2021;10.33246082;82.01437303;71.19021055;7.48503929;Ukraine
11/30/2021;36.08059316;35.10431511;85.3696862;3.686209623;Ukraine
12/31/2021;69.59195603;18.84024613;91.82794513;-2.472041521;Ukraine
1/31/2022;43.64235247;27.64786438;91.0487021;-3.42076128;Ukraine
2/28/2022;26.22749675;52.35094761;88.77944046;-0.192343473;Ukraine
3/31/2022;20.25444652;106.1362791;77.21826036;0.593766201;Ukraine
4/30/2022;69.79365073;110.0954421;78.10036295;8.244982365;Ukraine
5/31/2022;41.68306504;178.7621167;67.54246899;13.74987454;Ukraine
6/30/2022;45.74603249;198.6763664;63.36975589;20.96030255;Ukraine
7/31/2022;53.47811282;189.3423438;59.41389188;21.84388262;Ukraine
8/31/2022;59.03969543;149.7282851;60.91347355;23.49988272;Ukraine
9/30/2022;99.14294793;89.76562966;72.03629367;13.94421826;Ukraine
10/31/2022;54.31999614;71.70348414;79.99511218;9.934853808;Ukraine
11/30/2022;60.95046206;28.41841732;90.0738988;2.649522206;Ukraine
12/31/2022;65.10328137;21.19946816;93.12381025;-2.028684409;Ukraine
1/31/2023;28.34283906;26.22103098;91.351726;-1.687617616;Ukraine
2/28/2023;39.14804375;49.58940883;88.26681423;-2.088384251;Ukraine
3/31/2023;49.63333179;85.25825359;82.80590342;3.925333257;Ukraine
4/30/2023;88.07712688;97.64237528;82.27459082;8.792169531;Ukraine
5/31/2023;37.01032215;178.1273827;73.94398332;14.10861337;Ukraine
6/30/2023;75.485629;175.7080918;73.34022965;18.71413947;Ukraine
7/31/2023;87.18483437;183.0969289;70.70622766;21.45891888;Ukraine
8/31/2023;42.33901523;175.6840678;63.79085741;23.30167618;Ukraine
9/30/2023;19.61541118;129.4635763;60.96110807;18.43485404;Ukraine
10/31/2023;64.98559892;71.28507935;73.46034008;11.24758535;Ukraine
11/30/2023;95.85426591;31.39053632;87.36984447;3.813455369;Ukraine
12/31/2023;63.26317396;20.91564895;94.68359067;-1.197472536;Ukraine
1/31/2024;62.0467114;29.58873925;93.12266618;-4.152246645;Ukraine
2/29/2024;45.82634193;47.93375335;89.62210605;1.749540488;Ukraine
3/31/2024;44.16088476;88.22354929;83.76703339;3.934363385;Ukraine
4/30/2024;53.19093233;134.2678701;77.65594952;12.36255107;Ukraine
5/31/2024;28.95787666;193.6800907;68.24363981;14.58878729;Ukraine
6/30/2024;76.1146558;191.8669996;70.2887678;21.40778861;Ukraine
7/31/2024;44.3738759;199.6552166;58.23417447;24.93510634;Ukraine
8/31/2024;28.07973816;170.4057836;53.1289616;23.65183724;Ukraine
9/30/2024;38.33082778;120.212003;52.08711589;19.76376091;Ukraine
10/31/2024;50.45341393;68.06031223;75.66902529;10.38060405;Ukraine
11/30/2024;41.50075052;32.06087125;84.94213637;1.546790263;Ukraine
12/31/2024;40.74678954;19.24390686;92.49320015;-1.114950515;Ukraine
1/31/2025;22.10331581;27.85198002;91.57129364;0.266704258;Ukraine
2/28/2025;16.54564901;60.53561918;82.05668071;-4.799971058;Ukraine
3/31/2025;38.37696962;94.23634245;77.41865904;5.669653398;Ukraine
4/30/2025;33.34602811;144.5834005;67.99177182;10.10483675;Ukraine
5/31/2025;84.62471095;151.2391226;68.94411443;13.50503872;Ukraine
6/30/2025;41.42955761;186.9256838;63.50204232;19.55955661;Ukraine
7/31/2025;77.52479798;188.8130526;58.24881387;23.65522804;Ukraine
8/31/2025;33.02698981;173.2970707;55.15641168;21.13254424;Ukraine
9/30/2025;41.10511299;121.8292416;59.94591856;16.80228321;Ukraine
10/31/2025;68.8080505;54.88598533;79.4225051;8.527317652;Ukraine
11/30/2025;47.46069778;28.17906982;90.64338959;5.479399425;Ukraine
12/31/2025;30.54648689;23.74102296;90.78742262;-0.65177968;Ukraine
